permit,funder,installer,basin,region,lga,ward,scheme_management,extraction_type,management,payment,quantity,source,waterpoint_type,status_group,district_code,population,construction_year,recorded_year,amount_tsh,gps_height,latitude,longitude
1.0,12,15,7,7,18,16,12,14,4,4,1,3,1,1,13,303,2002,2013,50.0,455.05837625705175,-8.49807443,39.25790573
1.0,12,15,6,11,9,16,7,3,7,3,1,6,1,0,1,300,2002,2011,200.0,753.0,-7.23015017,36.74011358
0.0,12,15,3,5,6,16,7,14,7,6,1,3,2,2,1,1,2013,2013,131.5040650406504,1331.0,-3.5280954,30.6666901
1.0,19,6,0,8,18,16,7,3,7,4,1,8,2,0,1,96,2012,2013,2.0,1231.0,-4.12046502,35.83270295
1.0,6,6,5,6,16,16,12,3,6,6,1,6,1,0,4,50,1972,2013,389.33232501861505,1500.0,-3.28572372,37.4910409
1.0,12,15,5,0,15,7,7,3,7,6,2,8,1,2,7,120,2002,2013,136.64716920090586,1364.0,-3.31723609,36.88785004
1.0,12,6,6,11,8,16,12,8,7,0,2,7,4,0,3,600,2005,2011,958.3099842146803,282.0,-8.31952089,36.11993438
0.0,12,6,5,20,18,16,7,14,7,3,3,3,1,0,5,12,1995,2011,1300.0,52.0,-5.37573909,38.97358147
0.0,8,10,0,8,18,16,10,3,7,0,3,5,1,0,5,120,2011,2013,335.9761267291388,1010.0,-4.87563585,36.78686688
1.0,7,11,4,9,18,16,2,0,1,0,1,3,4,2,2,1000,2002,2013,29.459980713596913,1574.0,-1.85669998,34.65854984
1.0,0,4,6,3,18,16,7,3,7,2,0,8,1,2,1,1,1985,2011,2400.0,1451.0,-7.75781362,35.51051615
0.0,6,15,8,14,18,16,7,3,7,0,1,6,1,2,3,1000,1978,2011,108.15801704105344,65.0,-6.91743377,38.71268538
2.0,21,21,0,18,21,16,7,8,7,6,4,7,6,2,2,150,1990,2013,41.90284049526584,1557.0,-4.5209417,34.9031681
0.0,6,15,7,7,18,16,7,9,7,0,2,7,6,2,3,340,1961,2013,93.65438526231478,299.0,-10.20005428,38.63220064
2.0,21,21,0,18,21,16,7,7,7,4,2,3,1,0,2,230,2000,2013,50.0,1386.0,-5.22874561,34.98020328
1.0,12,15,6,11,9,16,7,9,7,0,2,7,6,2,1,90,1982,2011,319.9494131930393,330.0,-7.55635938,37.04252747
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,75,2009,2011,500.0,1878.0,-9.19049153,34.74162693
0.0,12,15,4,17,2,16,9,0,11,0,1,7,4,0,1,600,2011,2013,36.123670736510434,1316.0,-3.03043826,34.06042
1.0,0,4,6,3,18,16,7,3,7,2,1,8,1,0,1,630,1983,2011,2200.0,1717.0,-7.95993591,35.37974396
0.0,7,6,4,9,18,16,9,9,11,6,1,7,6,2,4,200,1988,2012,29.459980713596913,1323.0,-1.97621319,33.89273219
1.0,12,15,0,0,18,16,7,3,7,0,2,8,2,1,5,350,2003,2013,139.26391382405745,1262.0,-2.13055287,35.77221511
0.0,6,6,3,5,6,16,7,4,7,6,1,3,4,2,1,400,2010,2013,131.5040650406504,1321.0,-3.63839056,30.90440115
1.0,12,6,0,0,0,16,7,3,7,0,1,8,6,0,2,150,2000,2013,335.9761267291388,2007.0,-3.15127179,36.73053097
1.0,13,15,8,14,1,16,0,6,4,4,1,6,1,0,1,200,2011,2011,50.0,17.0,-6.55448697,38.88854227
1.0,12,15,6,3,17,16,7,3,7,0,0,6,1,2,4,68,1994,2011,319.9494131930393,1565.0,-9.19006111,35.0814195
1.0,13,15,5,6,18,17,6,4,5,0,1,3,4,2,7,1,2008,2013,136.64716920090586,1007.0,-3.29787364,37.10883039
1.0,12,15,6,3,17,3,7,3,10,3,1,8,1,0,4,100,2008,2011,500.0,2095.0,-9.35724742,34.60032496
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,50,2003,2011,20.0,260.0,-6.31159054,38.38400885
0.0,12,14,7,12,18,16,7,3,7,4,2,8,1,1,33,300,1997,2013,50.0,437.0,-10.95996346,39.34596894
1.0,12,15,8,11,18,16,7,14,7,4,2,3,1,1,6,160,2010,2011,20.0,342.0,-6.13683441,37.61435903
1.0,6,6,5,0,0,16,7,3,7,0,1,8,1,0,2,200,2010,2013,389.33232501861505,1448.0,-3.33995896,36.64446366
1.0,11,15,3,5,5,16,11,3,7,3,1,6,1,0,2,320,2006,2013,250.0,1281.0,-4.49356269,30.15199146
0.0,12,6,5,20,18,16,7,8,7,0,2,7,4,0,6,250,1992,2011,389.33232501861505,192.0,-5.86389186,38.57345672
1.0,12,6,5,6,16,16,10,3,9,4,1,8,1,0,4,35,2008,2013,6.0,1374.0,-3.32837702,37.49294655
1.0,12,15,5,0,0,16,7,3,7,0,1,8,1,0,2,150,2009,2013,389.33232501861505,1615.0,-3.33651415,36.72332702
1.0,0,4,6,3,18,16,8,3,10,2,1,8,1,0,1,1,1992,2011,2000.0,958.0,-7.81083247,35.11889144
0.0,12,15,5,0,15,16,8,14,10,6,1,3,2,0,7,120,2012,2013,389.33232501861505,1097.0,-3.38830271,36.93431685
0.0,6,10,0,8,18,16,10,14,9,4,2,3,1,0,4,1,1997,2013,50.0,1522.0,-5.30929288,36.5615501
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,50,1999,2013,5.0,1125.0,-3.26638044,37.24638066
1.0,12,6,3,5,6,16,11,4,8,6,1,3,4,2,1,450,2010,2013,131.5040650406504,1507.0,-3.58822014,30.71363406
0.0,6,15,7,7,18,16,7,9,7,0,0,1,2,2,3,229,1979,2013,93.65438526231478,252.0,-10.16396881,38.50356918
0.0,12,6,5,20,18,16,7,9,7,0,0,7,4,2,6,700,1992,2011,136.64716920090586,212.0,-5.8853709,38.56923837
1.0,6,6,6,11,8,16,12,3,7,0,2,6,1,0,3,300,1980,2011,958.3099842146803,287.0,-8.51388665,35.94435669
1.0,5,0,5,6,18,16,10,3,9,1,1,8,2,0,5,60,1995,2013,389.33232501861505,1510.0,-3.20544157,37.20480061
0.0,20,15,5,6,18,16,7,7,7,4,2,3,6,2,2,250,1994,2013,136.64716920090586,684.0,-3.61155599,37.46175359
1.0,6,6,5,6,16,16,2,3,1,0,2,6,6,2,4,1,1972,2013,136.64716920090586,1451.0,-3.29877827,37.48694569
0.0,9,15,0,18,18,16,7,7,7,0,1,3,2,2,3,150,1973,2013,41.90284049526584,1404.0,-5.61843083,34.79909369
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,50,1999,2013,5.0,849.0,-3.38577648,37.27369406
1.0,9,6,0,0,18,16,7,3,7,5,2,6,0,0,6,3000,1978,2013,335.9761267291388,1063.0,-2.98433588,36.29178971
1.0,11,15,3,5,5,16,11,3,9,3,2,6,1,0,2,780,1988,2013,200.0,1474.0,-4.47796574,29.97338822
1.0,11,15,3,5,7,16,11,3,9,3,1,6,1,0,2,450,1983,2013,750.0,1138.0,-4.83915838,29.97858864
1.0,12,15,2,15,18,16,7,3,7,0,1,6,1,0,4,163,2005,2013,584.225,1908.0,-7.89940705,31.62364343
1.0,12,15,8,11,18,16,7,14,7,0,1,3,1,2,5,100,2010,2011,108.15801704105344,509.0,-6.82405146,37.67752668
1.0,12,15,0,0,18,16,7,3,7,0,2,8,2,2,5,130,2005,2013,41.90284049526584,1535.0,-2.5850474,35.50416675
1.0,12,15,1,3,17,2,7,3,7,5,1,8,1,0,4,50,1998,2011,720.3971119133574,2168.0,-9.29982782,34.509009000000006
1.0,0,5,1,16,13,16,7,3,7,6,0,8,1,2,3,96,1992,2013,172.29649238914627,493.0,-11.11859666,34.67196814
0.0,6,2,1,3,18,16,8,3,10,3,1,8,1,0,3,58,1989,2011,100.0,2129.0,-9.27752223,34.02061033
1.0,12,15,7,12,18,16,7,9,7,6,0,7,6,2,33,1,1975,2013,93.65438526231478,408.0,-10.74470298,38.68445245
1.0,6,6,3,5,5,16,11,3,9,2,1,6,2,0,2,750,1977,2013,1200.0,1265.0,-4.51884538,30.25989469
0.0,12,15,0,18,18,16,4,7,4,4,1,3,1,0,3,3500,1994,2013,150.0,1096.0,-5.77267319,35.0095061
1.0,6,6,2,15,18,16,11,3,8,0,1,8,1,2,1,50,1978,2011,215.3420608108108,993.0,-6.61699784,31.13621215
1.0,12,6,1,16,18,16,7,3,7,2,0,6,1,2,2,125,2009,2013,1000.0,1036.0,-10.45334102,35.29900731
1.0,6,3,5,0,15,16,7,3,7,6,1,8,2,0,7,96,1978,2013,389.33232501861505,1407.0,-3.24805752,36.91795397
1.0,12,15,3,15,18,16,7,8,7,3,2,7,4,1,1,200,1994,2013,500.0,774.0,-6.8160269,30.44165553
1.0,12,6,0,0,0,16,7,3,7,0,1,8,2,0,2,100,2000,2013,335.9761267291388,1670.0,-3.29431173,36.52284093
1.0,12,6,2,15,18,16,7,9,7,2,1,3,6,2,1,200,2004,2011,3600.0,999.0,-6.61653596,31.14203287
1.0,12,6,2,15,18,16,7,3,7,0,1,6,1,2,2,200,1990,2011,215.3420608108108,1766.0,-8.475561599999999,31.7333506
1.0,12,6,5,6,16,16,7,3,7,3,1,8,1,0,4,50,2008,2013,500.0,1321.0,-3.24078771,37.31372229
1.0,12,3,0,8,18,16,3,3,3,0,1,8,1,0,1,465,2010,2013,335.9761267291388,1578.0,-4.27158606,35.46778796
0.0,7,12,4,9,18,16,12,0,6,6,1,7,4,2,6,560,1990,2012,29.459980713596913,1160.0,-1.0867657,34.07056026
2.0,21,21,0,18,21,16,7,7,7,6,0,3,1,2,2,1,1970,2013,41.90284049526584,1557.0,-5.122169,34.98241797
1.0,12,15,6,11,9,16,7,3,7,3,1,6,1,0,1,60,2010,2011,100.0,757.0,-7.34520682,36.73196275
1.0,1,16,6,11,8,16,12,9,7,0,2,7,6,2,3,250,1994,2011,319.9494131930393,273.0,-8.29920839,36.35108775
1.0,16,18,3,15,18,11,11,9,8,0,1,3,4,2,1,50,1985,2013,131.5040650406504,1132.0,-5.58390903,30.32128301
0.0,15,15,1,16,18,12,9,15,11,3,1,7,4,0,5,200,2008,2013,500.0,999.0,-10.48074552,35.68743192
1.0,0,4,6,3,18,16,7,3,7,2,3,8,1,0,1,530,1992,2011,5000.0,1059.0,-7.38968814,35.92605015
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,0,2,150,1980,2013,20.0,977.0,-3.49131862,36.82803521
0.0,12,14,7,12,18,16,7,3,7,6,0,8,2,2,33,1,1980,2013,93.65438526231478,130.0,-11.05472498,39.34122607
1.0,12,15,8,14,18,16,2,7,7,4,1,6,1,0,2,1,1985,2011,50.0,59.0,-6.71950156,38.78845266
1.0,6,10,4,9,18,16,9,7,11,0,2,3,2,1,2,300,1979,2013,13.286004056795132,1393.0,-2.14706692,34.68230293
1.0,19,15,0,18,18,16,8,14,10,4,2,3,2,2,1,525,2006,2013,50.0,1437.0,-4.3890827,34.34026995
0.0,12,15,5,20,18,16,4,9,4,0,2,7,6,2,5,50,2010,2011,136.64716920090586,1102.2577417818009,-5.41464565,38.97312181
2.0,21,21,0,0,18,16,7,9,7,5,2,8,6,2,1,1,1980,2013,41.90284049526584,1206.0,-3.13457717,36.48091168
1.0,12,6,0,0,0,16,7,3,7,0,1,8,1,0,2,100,2010,2013,335.9761267291388,1749.0,-3.29226265,36.50762213
1.0,12,15,0,8,18,16,7,8,7,0,1,7,4,0,3,114,2007,2013,335.9761267291388,1718.0,-3.82116652,35.52912084
0.0,12,14,7,12,18,16,7,14,7,4,2,3,1,2,33,510,2003,2013,10.0,663.0,-10.50943665,39.26030559
1.0,0,6,7,16,18,16,7,3,7,5,1,6,1,0,2,300,1978,2013,405.6814371257485,977.0,-10.82285452,35.52833162
0.0,9,15,0,18,18,16,7,7,7,6,1,3,2,2,3,200,1974,2013,41.90284049526584,1236.0,-5.31891467,35.07669495
0.0,12,10,0,8,18,16,7,14,7,4,2,3,2,1,5,200,2002,2013,50.0,994.0,-4.87034185,36.78760147
1.0,12,15,6,11,8,16,12,15,7,0,2,7,4,0,3,500,2009,2011,958.3099842146803,266.0,-8.1122196,36.6851474
1.0,6,6,5,0,0,16,7,3,7,0,2,8,1,2,2,150,2000,2013,136.64716920090586,1578.0,-3.32586179,36.67186158
1.0,0,5,1,16,13,16,7,3,7,6,0,8,1,2,3,60,1990,2013,172.29649238914627,512.0,-11.15187855,34.75416144
1.0,6,6,5,6,16,16,7,3,7,0,2,8,1,2,4,1,1978,2013,136.64716920090586,1239.0,-3.27249823,37.36864377
1.0,6,6,7,7,18,16,12,8,7,0,1,7,4,0,13,396,1993,2013,405.6814371257485,347.0,-8.51426352,38.91654373
1.0,6,10,5,6,16,16,8,3,10,3,1,8,1,0,4,1,1960,2013,389.33232501861505,1490.0,-3.27380598,37.57043117
1.0,17,6,6,3,17,18,8,3,10,3,1,6,1,0,4,150,1978,2011,500.0,1565.0,-9.00303113,34.67151127
1.0,0,4,6,3,18,16,7,3,7,3,1,8,1,0,1,1,1982,2011,1000.0,1662.0,-7.95444472,35.54718585
0.0,12,15,1,3,18,16,7,3,7,2,1,8,1,0,5,63,1999,2011,6000.0,1374.0,-9.86604851,34.9492269
1.0,12,15,8,11,9,16,7,14,7,4,2,3,1,0,1,500,1984,2011,30.0,308.9142077857674,-6.38462346,37.34081255
0.0,12,6,8,20,18,16,7,15,7,0,2,7,4,2,7,1,1997,2011,108.15801704105344,308.9142077857674,-5.92743048,37.21692721
1.0,12,16,8,11,18,16,7,15,7,0,1,7,4,0,2,1500,1982,2011,599.7519132653061,126.0,-7.22425692,37.88847179
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,0,2,150,1980,2013,30.0,982.0,-3.48417125,36.82264494
1.0,7,6,4,13,18,16,7,9,7,0,2,8,6,1,1,360,1994,2011,13.286004056795132,1155.0,-2.0021017,32.8796247
0.0,12,15,8,14,1,16,7,9,7,0,2,7,4,2,1,1500,1993,2011,108.15801704105344,364.0,-6.01769438,38.07226129
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,25,2007,2013,5.0,1118.0,-3.27179048,37.2723487
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,0,2,150,1980,2013,30.0,966.0,-3.48938584,36.8229437
1.0,12,15,7,7,18,16,11,14,8,4,2,3,1,1,53,756,2004,2013,20.0,303.0,-10.06601521,38.93081829
0.0,12,7,7,7,18,16,7,3,7,0,1,6,1,1,23,1,2004,2013,352.19325153374234,107.0,-10.03497184,39.45134854
1.0,6,6,5,20,18,16,7,3,7,3,1,8,1,0,1,1,2003,2011,200.0,1163.0,-4.8509299000000015,38.36389989
1.0,12,15,0,0,18,16,7,3,7,5,2,6,1,0,6,300,2005,2013,335.9761267291388,1292.0,-2.56328114,36.78199217
0.0,6,2,6,3,18,16,7,3,7,5,1,8,1,2,3,170,1974,2011,1000.0,2145.0,-8.97782378,33.94664211
1.0,0,4,6,3,18,16,7,3,7,3,0,8,1,2,1,1,1984,2011,1000.0,1643.0,-7.88984728,35.59943889
1.0,6,6,0,0,0,16,7,3,7,0,2,8,6,2,2,150,2000,2013,41.90284049526584,1769.0,-3.15114544,36.67800916
0.0,6,16,5,20,18,16,7,6,7,0,1,6,1,2,2,150,1976,2011,136.64716920090586,447.0,-4.63868203,38.07545433
1.0,6,6,3,5,7,16,7,3,7,6,2,6,2,1,3,200,1997,2013,393.52425876010784,1000.0,-5.10527986,30.39007185
0.0,6,7,7,7,18,16,7,3,7,4,1,6,2,0,23,127,2010,2013,30.0,75.0,-10.30356894,39.36462017
1.0,12,15,5,6,18,16,11,3,8,4,2,8,1,2,6,1,2006,2013,20.0,821.0,-3.33961776,37.35726241
1.0,12,15,5,0,15,16,11,3,8,6,1,8,1,0,7,156,2005,2013,389.33232501861505,1192.0,-3.3533216,36.85638339
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,50,2007,2013,5.0,1014.0,-3.30358241,37.27339928
1.0,12,6,3,5,7,16,9,3,7,3,1,6,2,1,3,500,2008,2013,600.0,976.0,-4.79009461,29.72497973
0.0,12,15,5,20,18,16,7,8,7,0,2,7,4,2,2,300,2008,2011,136.64716920090586,388.0,-5.01031014,38.48901367
1.0,12,6,2,15,18,16,7,3,7,0,1,6,1,0,2,350,1976,2011,584.225,1768.0,-8.45664342,32.03821921
0.0,12,15,7,12,18,16,7,14,11,4,1,3,2,0,33,650,2007,2013,100.0,338.0,-10.59616263,39.35298694
0.0,12,15,7,7,18,16,12,14,4,4,1,3,1,0,13,500,2005,2013,50.0,82.0,-8.77800358,39.40276127
1.0,12,15,4,9,18,16,7,0,7,6,1,1,4,2,3,250,1998,2012,29.459980713596913,1183.0,-1.72924232,33.65552012
2.0,21,21,0,0,18,16,8,3,10,0,2,8,1,2,1,1,2000,2013,41.90284049526584,990.0,-3.38398032,35.89483655
1.0,12,15,5,0,15,7,7,6,7,6,2,6,1,0,7,99,2006,2013,389.33232501861505,1290.0,-3.3368489,36.89377648
1.0,19,15,2,15,18,16,7,9,7,1,1,3,6,2,1,6000,2010,2011,215.3420608108108,1154.0,-6.35825087,31.17609611
1.0,12,15,8,11,9,16,7,15,7,3,2,7,4,2,1,1200,1980,2011,200.0,308.9142077857674,-6.19931889,37.14048691
1.0,13,15,8,14,1,21,0,6,4,4,1,6,1,0,1,70,2008,2011,50.0,308.9142077857674,-6.48859386,38.97848625
1.0,6,10,4,9,18,16,3,3,3,6,1,2,1,0,3,1038,2000,2012,36.123670736510434,1256.0,-1.76041838,33.84628655
1.0,0,15,1,16,18,16,7,4,7,5,0,7,4,2,4,350,1999,2013,172.29649238914627,1000.0,-10.64177468,35.54935461
1.0,12,15,8,11,9,16,7,3,7,4,1,8,1,1,1,50,2010,2011,20.0,1099.0,-6.06313059,36.96828908
0.0,0,4,1,3,18,16,7,3,7,2,3,8,1,0,5,30,1988,2011,1000.0,1779.0,-9.77874229,34.53443876
0.0,12,15,6,14,18,16,7,15,7,0,0,7,4,2,43,150,2002,2011,319.9494131930393,51.0,-7.40315715,39.02293109
1.0,12,15,7,12,18,16,7,9,7,0,0,7,6,2,63,56,1978,2013,93.65438526231478,184.0,-11.23441663,38.56182365
1.0,12,6,3,5,7,16,9,9,7,3,1,7,6,2,3,355,1992,2013,600.0,787.0,-4.90224247,29.7347523
1.0,6,6,5,20,18,16,7,3,7,3,1,6,1,0,4,974,2002,2011,10000.0,24.0,-5.05402186,39.05751219
0.0,12,15,0,18,18,16,2,14,7,4,2,3,1,0,3,1500,2002,2013,20.0,1287.0,-5.74215707,34.83201434
1.0,11,16,3,5,7,16,7,3,7,3,1,6,2,1,3,260,1980,2013,100.0,1079.0,-4.68920793,29.71489261
0.0,21,21,8,1,18,16,5,14,2,0,1,3,1,0,3,89,2010,2013,599.7519132653061,308.9142077857674,-6.85064751,39.32307892
1.0,6,10,3,5,5,16,11,3,9,3,2,6,2,1,2,520,1975,2013,750.0,1293.0,-4.51023526,30.10448296
0.0,4,6,4,17,2,16,9,8,11,0,0,7,4,2,1,1,2010,2013,29.459980713596913,1311.0,-3.02352029,34.00424955
1.0,16,6,0,0,18,16,7,3,7,1,0,6,1,2,6,100,2010,2013,41.90284049526584,1389.0,-2.65151166,36.72150478
1.0,12,15,7,12,18,16,12,4,6,4,1,3,4,0,1,200,2006,2013,20.0,455.05837625705175,-10.65396424,40.16759154
0.0,6,15,5,6,18,16,7,3,7,0,2,8,1,0,2,100,1972,2013,389.33232501861505,1466.0,-3.70490877,37.68139218
1.0,6,10,4,9,18,16,7,3,7,0,1,2,2,2,3,350,1987,2012,29.459980713596913,1185.0,-1.54942331,33.85997919
0.0,12,6,2,15,18,16,7,3,7,0,1,8,6,2,2,1000,1990,2011,215.3420608108108,1789.0,-8.50794575,31.82275667
1.0,1,15,6,11,8,16,12,14,7,3,3,3,1,2,3,170,1998,2011,500.0,278.0,-8.0863482,36.68169305
1.0,12,15,0,8,18,16,7,3,7,3,2,8,1,0,2,286,2009,2013,2500.0,1582.0,-4.56502501,35.47455003
1.0,12,15,5,0,0,16,7,3,7,0,1,8,1,0,2,200,1999,2013,389.33232501861505,1543.0,-3.35027031,36.71672052
1.0,15,6,6,11,18,16,10,3,7,3,1,8,1,0,4,230,2004,2011,200.0,983.0,-8.66071372,36.70603356
1.0,12,15,8,11,9,16,7,9,7,0,1,7,6,2,1,450,1961,2011,108.15801704105344,454.0,-6.87784977,37.06533532
1.0,12,15,6,14,18,16,4,0,4,0,1,7,4,0,53,1,2010,2011,958.3099842146803,12.0,-7.85768775,38.50309638
1.0,13,15,8,14,1,0,8,6,4,4,1,6,1,0,1,15,2010,2011,50.0,177.0,-6.63820977,38.36695641
1.0,6,6,0,0,0,16,7,3,7,0,2,8,1,2,2,150,1960,2013,41.90284049526584,1459.0,-3.08756232,36.72928691
1.0,6,6,0,8,18,16,7,8,7,0,1,7,4,1,1,1200,2003,2013,139.26391382405745,1527.0,-4.42588665,35.73645816
2.0,6,10,5,6,20,16,11,3,7,0,1,8,5,2,3,120,1968,2013,136.64716920090586,1350.0,-4.14660697,37.91438961
1.0,12,15,6,11,8,16,12,8,7,5,2,7,4,2,3,1550,1996,2011,500.0,269.0,-8.08143254,36.68506083
1.0,12,15,5,6,18,16,10,3,9,3,1,8,1,0,7,1,2009,2013,389.33232501861505,1343.0,-3.16647682,37.08596616
1.0,12,15,7,12,18,16,7,7,7,4,1,3,2,0,33,2000,1975,2013,100.0,357.0,-10.5743136,38.7974455
0.0,6,6,5,20,18,16,7,3,7,0,1,8,2,0,3,1,2008,2011,389.33232501861505,279.0,-5.20260692,38.61701099
0.0,12,15,5,0,15,7,8,3,10,6,2,5,1,0,7,450,2005,2013,389.33232501861505,1298.0,-3.32728107,36.91559355
0.0,6,2,1,3,18,16,8,3,10,0,0,8,1,2,3,58,1990,2011,172.29649238914627,2112.0,-9.34864502,34.03374496
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,2,2,150,2009,2013,20.0,991.0,-3.48965928,36.82117488
1.0,12,6,4,13,18,16,10,9,1,0,2,2,1,1,1,655,2011,2011,13.286004056795132,1204.0,-2.07872643,33.08744292
0.0,0,5,1,16,18,12,9,15,11,3,2,7,4,0,5,230,1987,2013,500.0,1046.0,-10.57881292,35.76386847
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,20,2007,2013,5.0,1069.0,-3.3000577000000004,37.2890632
0.0,21,21,8,1,18,16,5,14,2,0,1,3,1,0,3,30,2000,2013,599.7519132653061,308.9142077857674,-6.83598579,39.34118476
1.0,12,15,8,11,9,16,7,15,7,2,2,7,4,0,1,500,1995,2011,1000.0,308.9142077857674,-6.06770859,37.11277364
1.0,6,15,2,15,18,16,11,0,8,0,1,3,4,0,1,1,2011,2013,584.225,1071.0,-6.3688818,31.06513484
1.0,12,15,8,11,9,16,7,15,11,5,2,7,4,0,1,800,1981,2011,500.0,429.0,-6.70661717,37.14091007
1.0,6,6,5,20,18,16,7,3,7,3,1,8,1,0,1,1,1971,2011,500.0,1566.0,-4.4571043,38.23483832
0.0,6,7,7,7,18,16,8,3,10,4,1,6,1,0,23,456,1983,2013,25.0,252.0,-9.95605338,39.33086097
1.0,16,18,0,18,18,16,7,0,7,4,1,3,4,2,1,389,1994,2013,100.0,1146.0,-4.65229598,34.18776753
1.0,19,15,0,18,18,16,7,7,7,4,1,3,2,2,3,600,2008,2013,100.0,1386.0,-5.62814123,34.8015201
1.0,12,15,8,14,18,16,11,7,4,4,1,6,1,0,2,1,2008,2011,50.0,78.0,-6.74007625,38.86984865
1.0,13,15,7,12,18,16,12,14,1,4,1,3,2,0,5,906,2011,2013,100.0,455.05837625705175,-10.28477627,40.18777737
1.0,1,16,6,11,8,16,12,15,7,5,2,7,4,2,3,500,1997,2011,200.0,267.0,-8.37247325,36.09060717
2.0,21,21,0,18,21,16,7,8,7,6,0,7,4,2,2,1,1990,2013,41.90284049526584,1498.0,-5.17306549,34.86131704
1.0,6,15,8,14,1,16,7,6,7,4,2,3,1,2,1,200,1972,2011,20.0,352.0,-6.08448527,38.12860662
0.0,12,15,5,0,15,16,8,3,10,6,2,5,1,0,7,350,2008,2013,389.33232501861505,1096.0,-3.38824034,36.93405342
1.0,12,15,7,12,18,16,10,14,7,0,2,3,2,2,4,523,1982,2013,93.65438526231478,247.0,-10.85807118,39.5523978
1.0,17,6,6,3,17,18,8,3,10,5,0,6,1,2,4,150,1978,2011,319.9494131930393,1703.0,-9.06583085,34.5741503
1.0,6,6,3,5,7,16,7,8,7,6,1,7,4,0,3,1250,2012,2013,232.54747344705504,1075.0,-4.99862388,31.11049437
1.0,12,15,3,5,5,16,11,3,7,0,1,8,1,0,2,490,1995,2013,232.54747344705504,1653.0,-4.42369678,29.77476611
2.0,12,15,4,9,18,16,12,0,6,0,2,3,4,2,2,600,2009,2013,29.459980713596913,1272.0,-2.0098216,34.33148683
2.0,21,21,0,18,21,16,7,7,7,6,0,3,1,2,2,1,1970,2013,41.90284049526584,1402.0,-5.23146487,34.91349248
1.0,12,15,3,5,5,16,11,3,9,3,1,6,2,1,2,950,1998,2013,250.0,1165.0,-4.62287541,30.20922029
1.0,12,15,5,20,18,16,7,3,7,0,1,8,1,0,1,1,2000,2011,389.33232501861505,1736.0,-4.746649400000001,38.32478651
1.0,12,6,4,13,18,16,12,9,7,0,2,7,6,1,1,1200,1974,2011,13.286004056795132,1170.0,-2.09146567,33.08779208
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,75,1999,2013,10.0,997.0,-3.30061729,37.12598249
1.0,12,15,6,11,8,16,12,9,7,0,2,7,4,2,3,400,2003,2011,319.9494131930393,231.0,-8.13249391,36.67516475
0.0,8,2,1,3,18,16,7,3,7,2,1,8,1,0,3,58,1996,2011,1000.0,1793.0,-9.46882016,34.31781212
1.0,6,6,6,11,18,16,12,15,7,3,1,7,4,0,4,300,2007,2011,500.0,324.0,-8.41133905,36.67560882
1.0,12,6,2,15,18,16,7,9,7,2,3,5,1,0,1,40,2011,2011,5000.0,931.0,-7.10357562,31.23331743
1.0,6,9,6,3,18,16,7,3,7,2,1,5,1,0,7,300,1975,2011,100.0,1883.0,-8.11038106,35.8937333
0.0,12,7,7,7,18,16,7,4,7,0,3,3,4,0,23,235,2006,2013,405.6814371257485,92.0,-9.70824119,39.56468807
0.0,12,15,6,3,17,16,7,3,7,0,1,8,1,0,4,25,2008,2011,958.3099842146803,1632.0,-9.42651624,35.03650584
0.0,9,12,4,9,18,16,7,14,7,6,1,2,2,2,6,300,1987,2012,29.459980713596913,1181.0,-1.39300825,33.88063805
1.0,12,6,6,11,18,4,10,3,11,3,2,6,1,0,4,290,2006,2011,500.0,356.0,-8.65795385,36.42911072
1.0,12,6,7,16,18,16,7,3,7,2,1,6,1,0,2,274,2002,2013,1500.0,750.0,-10.82730709,35.73033682
1.0,12,6,6,14,18,16,7,9,7,0,2,7,6,2,53,454,2005,2011,319.9494131930393,17.0,-7.53815073,39.10115748
1.0,17,6,6,3,17,16,8,3,10,5,1,6,1,0,4,35,1978,2011,958.3099842146803,1399.0,-8.90756092,34.59230399
2.0,21,21,0,18,21,16,0,9,0,6,2,7,6,2,2,1,1990,2013,41.90284049526584,1582.0,-4.69063668,34.79010848
1.0,12,15,6,14,18,16,6,7,5,3,1,3,1,0,53,1,2008,2011,958.3099842146803,1087.7806311881188,-7.98682148,38.7522896
1.0,12,15,5,6,20,16,11,3,7,3,1,6,1,2,3,210,2013,2013,500.0,498.0,-4.46516118,38.07414073
0.0,6,7,6,14,18,16,7,3,7,4,1,8,1,0,33,600,2010,2011,50.0,357.0,-7.29040534,38.79365815
1.0,12,20,5,8,18,16,7,3,7,4,1,0,2,0,4,250,2009,2013,25.0,688.0,-3.81765199,37.45537824
1.0,12,15,6,3,18,16,7,3,7,2,1,8,1,0,7,30,2009,2011,2000.0,1854.0,-8.28519103,35.93599499
