permit,funder,installer,basin,region,lga,ward,scheme_management,extraction_type,management,payment,quantity,source,waterpoint_type,status_group,district_code,population,construction_year,recorded_year,amount_tsh,gps_height,latitude,longitude
0.0,12,6,1,3,18,16,7,3,7,2,1,8,1,0,5,350,2010,2011,3000.0,1906.0,-9.72835746,34.79380876
1.0,5,0,5,6,18,16,10,3,9,1,1,8,2,2,5,1,1995,2013,450.0,1215.0,-3.24271976,37.19436763
1.0,12,15,8,14,18,16,3,7,4,3,1,6,1,0,2,15,2010,2011,7000.0,130.0,-6.8264109,38.87016154
1.0,12,15,7,12,18,16,7,7,7,4,1,3,2,0,1,100,2011,2013,50.0,238.0,-10.54971159,39.73647479
0.0,12,6,6,3,17,16,7,3,7,3,1,8,1,0,4,100,2009,2011,300.0,1655.0,-8.98120245,34.92191192
1.0,12,15,7,12,18,16,7,7,7,4,1,3,2,2,1,400,2011,2013,50.0,247.0,-10.46726132,39.78001064
0.0,2,6,5,20,18,16,7,14,7,4,2,6,2,2,6,300,2009,2011,30.0,401.0,-5.50210632,38.34091867
1.0,19,15,8,11,18,16,7,3,7,3,1,6,1,0,6,1,2006,2011,500.0,352.0,-6.2479254,37.53672021
0.0,12,15,1,3,18,16,7,3,7,3,0,8,1,1,5,135,1986,2011,3000.0,1134.0,-9.87759112,35.0892732
1.0,0,4,6,3,18,16,7,15,7,3,1,3,4,0,1,1,1987,2011,1000.0,1734.0,-8.07132097,35.45071358
0.0,12,15,6,3,17,16,7,14,7,3,1,6,1,2,4,35,2003,2011,500.0,2112.0,-9.477121,34.79179949
1.0,17,6,6,3,17,20,8,3,10,3,1,6,2,0,4,275,1978,2011,500.0,1444.0,-8.84897075,34.68519664
0.0,12,15,1,3,17,9,7,3,7,3,2,8,1,0,4,11,2006,2011,1000.0,2047.0,-9.58191691,34.44194328
1.0,12,6,8,14,18,16,4,8,4,4,1,7,4,2,33,1,2010,2011,100.0,213.0,-6.98188615,38.9888729
0.0,12,7,5,6,18,16,7,3,7,3,1,8,1,1,2,300,1992,2013,300.0,859.0,-3.80880384,37.68795769
1.0,12,15,8,11,9,16,7,15,7,5,2,7,4,1,1,450,1985,2011,200.0,442.0,-6.810258,37.14675639
1.0,6,15,5,6,18,16,10,3,9,3,2,8,6,2,2,60,1972,2013,500.0,922.0,-3.74974927,37.59532493
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,300,2009,2011,500.0,1853.0,-9.16824802,34.75734473
1.0,12,15,3,5,5,16,11,3,9,3,2,6,1,0,2,540,2001,2013,250.0,1268.0,-4.50697488,30.11708468
1.0,17,6,6,3,17,16,8,3,10,3,1,6,1,0,4,156,1978,2011,500.0,1447.0,-8.89048162,34.655916299999994
1.0,12,15,0,18,18,16,8,14,10,4,1,3,2,0,1,266,2010,2013,50.0,1448.0,-4.54841441,34.55266998
1.0,12,6,8,14,1,16,11,7,4,4,1,6,1,0,2,1,2010,2011,50.0,35.0,-6.60803283,38.79888961
0.0,12,6,2,15,18,16,7,4,7,2,1,3,4,0,1,281,2008,2011,4000.0,1156.0,-6.48709763,31.07738269
0.0,12,15,5,6,20,16,11,3,7,3,2,8,1,0,3,120,2005,2013,200.0,629.0,-4.51496288,37.91756903
1.0,11,15,3,5,5,16,11,3,9,3,2,6,1,0,2,590,1989,2013,250.0,1331.0,-4.59098626,30.10391713
1.0,6,15,2,15,18,16,7,4,7,4,1,3,4,0,1,450,2008,2013,30.0,1140.0,-6.28193359,30.71440513
1.0,1,6,6,11,8,16,8,3,7,3,2,6,1,0,3,300,1998,2011,200.0,272.0,-7.85400534,36.89782171
1.0,12,15,3,15,18,16,7,3,7,5,1,6,1,2,3,1,1998,2011,200.0,1370.0,-8.12055541,31.05280862
1.0,17,6,1,16,18,16,7,3,7,2,1,6,1,0,2,1000,1974,2013,12000.0,1020.0,-9.88566507,35.35296872
1.0,0,4,6,3,18,16,7,3,7,2,3,8,1,0,1,1,1990,2011,4000.0,934.0,-7.28921368,36.01713209
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,30,1999,2013,10.0,1348.0,-3.21392259,37.12928526
1.0,12,15,7,12,18,16,7,4,7,3,1,3,4,0,63,145,1999,2013,1000.0,267.0,-11.14946484,38.48572454
1.0,12,15,0,18,18,16,8,14,10,4,1,3,2,0,1,145,2010,2013,50.0,1455.0,-4.55288234,34.55646241
1.0,12,15,1,3,17,9,7,3,7,2,1,8,1,0,4,30,2007,2011,6000.0,2034.0,-9.63843268,34.69871901
0.0,21,21,8,1,18,5,9,14,11,4,1,3,1,0,2,250,2000,2013,50.0,16.0,-6.90690726,39.18037102
1.0,2,15,5,6,18,16,7,3,7,3,2,8,1,1,2,120,2008,2013,1000.0,752.0,-3.53120687,37.6714689
1.0,12,15,8,11,9,16,7,3,7,4,1,8,1,0,1,150,2007,2011,20.0,1178.0,-6.09736861,36.92631881
1.0,6,15,8,14,1,0,7,6,7,4,1,0,1,2,1,200,1972,2011,20.0,172.0,-6.63650477,38.36184706
0.0,0,15,1,3,18,16,7,3,7,0,1,8,1,0,5,1,1992,2011,500.0,1726.0,-9.88233061,34.51038341
1.0,2,15,2,15,18,16,7,8,7,2,1,7,4,0,1,3014,2009,2013,5000.0,1020.0,-6.4174379,30.77995466
1.0,3,6,3,5,5,16,11,3,9,3,1,8,2,0,2,150,2006,2013,250.0,1243.0,-4.3819236,30.34620663
0.0,12,6,7,16,18,16,7,15,7,3,2,7,4,0,5,300,2000,2013,200.0,770.0,-10.92142223,36.08454386
0.0,12,15,7,16,18,16,7,14,7,4,1,3,2,1,1,1,2011,2013,50.0,681.0,-11.31150673,36.95446833
1.0,12,6,6,14,18,16,7,4,7,4,1,7,4,2,53,1,2003,2011,10.0,1087.7806311881188,-8.1245303,39.09966016
0.0,21,21,8,1,18,16,7,14,7,4,2,6,1,0,1,361,2010,2013,100.0,90.0,-6.70001871,39.17470843
1.0,12,15,0,18,18,16,9,7,11,4,1,3,2,1,1,188,2006,2013,30.0,1560.0,-4.30407411,34.74236921
1.0,12,15,8,11,18,16,7,6,7,4,2,3,1,0,5,230,2011,2011,25.0,491.0,-6.77417679,37.75062762
0.0,6,7,7,7,18,16,7,14,7,4,1,3,2,2,23,124,1980,2013,50.0,87.0,-9.63149761,39.41531505
0.0,12,15,3,5,5,16,11,9,7,2,1,7,6,2,2,1200,1994,2013,500.0,1209.0,-4.1478362,30.1247677
1.0,13,15,8,14,1,0,8,6,4,4,1,6,1,0,1,20,2009,2011,50.0,169.0,-6.63361779,38.34511776
0.0,17,6,6,3,17,16,7,3,7,3,1,6,1,0,4,120,1980,2011,500.0,1496.0,-8.88219722,34.71419497
1.0,16,18,0,18,18,16,9,0,11,2,1,3,4,0,1,560,1997,2013,3000.0,1570.0,-4.40755155,34.84421167
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,2,1,225,2012,2013,20.0,224.0,-10.45355538,39.84365936
2.0,21,21,0,18,21,16,7,14,7,4,2,3,1,0,2,1,2000,2013,50.0,1183.0,-4.76483583,34.20955298
1.0,12,15,5,6,16,16,11,3,8,4,2,8,1,2,6,10,1998,2013,20.0,764.0,-3.39868481,37.31182423
1.0,12,15,8,11,9,16,7,15,7,3,1,7,4,0,1,120,1995,2011,500.0,460.0,-6.87023959,37.07791172
1.0,12,15,3,5,7,16,11,3,9,3,1,6,1,0,2,750,2008,2013,750.0,1116.0,-4.83961837,29.97866276
0.0,21,21,8,1,18,16,9,14,11,4,1,3,1,0,3,120,2000,2013,50.0,308.9142077857674,-6.85966387,39.34417595
0.0,21,21,8,1,18,16,5,14,2,4,2,3,6,2,3,50,2000,2013,50.0,308.9142077857674,-6.89434532,39.34688962
1.0,17,15,7,12,18,16,7,14,7,4,1,3,1,0,1,300,2012,2013,50.0,7.0,-10.21228049,40.07394751
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,60,2008,2013,7.0,1117.0,-3.27613729,37.21619959
1.0,12,15,8,11,9,16,7,9,7,3,2,7,6,2,1,135,1995,2011,500.0,462.0,-6.87518922,37.08020224
2.0,21,21,0,18,21,16,7,7,7,4,2,3,1,0,2,1,2000,2013,50.0,1454.0,-5.1857989,34.71047218
1.0,12,6,8,14,18,16,7,7,7,4,1,6,1,0,2,3821,2007,2011,50.0,28.0,-6.7325902,38.72448564
0.0,6,7,7,7,18,16,8,3,10,4,2,6,1,0,23,134,2010,2013,30.0,77.0,-10.30240857,39.36801783
1.0,12,6,7,16,18,16,7,4,7,3,3,7,4,0,2,100,2012,2013,1500.0,1051.0,-10.52495494,35.32750052
1.0,12,10,3,5,5,16,11,3,9,3,1,6,1,0,2,740,2007,2013,250.0,1305.0,-4.49493151,29.89117171
1.0,12,15,2,15,18,16,2,8,1,4,1,3,4,0,4,4800,2005,2013,50.0,1836.0,-7.94475713,31.61866378
1.0,12,6,6,16,18,16,7,4,7,3,0,7,4,2,2,250,2009,2013,500.0,819.0,-9.93116859,35.53508644
1.0,1,16,6,11,8,16,12,15,7,3,2,7,4,1,3,1000,1982,2011,500.0,268.0,-8.13074887,36.68275188
1.0,0,15,8,14,1,16,0,6,4,4,1,6,1,0,1,20,1993,2011,50.0,6.0,-6.52136906,38.89180199
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,30,2007,2013,5.0,1030.0,-3.29959251,37.26545502
1.0,0,15,8,14,1,16,0,7,7,3,1,6,1,2,1,50,1988,2011,200.0,40.0,-6.58512942,38.85127257
1.0,11,16,3,5,7,16,7,3,7,3,2,6,2,1,3,1230,1985,2013,500.0,874.0,-4.82060737,29.66159474
0.0,12,6,6,3,17,16,7,3,7,3,1,6,1,0,4,50,2008,2011,300.0,1384.0,-9.06798695,35.08610913
1.0,3,6,3,5,5,16,11,3,7,3,1,8,1,0,2,230,2009,2013,250.0,1273.0,-4.36515845,30.3767026
0.0,2,6,5,20,18,16,7,14,7,4,1,3,2,0,5,6000,2001,2011,20.0,51.0,-5.48128718,38.95030241
0.0,6,6,6,3,17,16,7,3,7,3,1,8,1,0,4,120,2007,2011,500.0,1717.0,-9.05651224,34.91111676
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,80,2010,2011,30.0,270.0,-6.1097841,38.41425139
0.0,21,21,8,1,18,16,7,14,7,4,0,6,1,2,1,364,1970,2013,50.0,96.0,-6.73881467,39.15916056
1.0,12,15,2,15,18,16,7,9,7,2,1,3,4,2,1,160,1988,2013,3000.0,1160.0,-6.77258621,32.01274208
1.0,12,15,8,11,9,16,7,15,7,3,1,7,4,0,1,300,2004,2011,500.0,444.0,-6.88172885,37.10309678
1.0,12,6,6,11,18,16,12,9,7,3,1,7,4,0,4,270,1999,2011,500.0,286.0,-8.35021669,36.6742225
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,2,1,209,2012,2013,20.0,214.0,-10.45111024,39.8420611
1.0,12,15,6,11,9,16,7,0,7,5,1,7,4,0,1,250,2004,2011,300.0,302.0,-7.63865345,37.10141136
1.0,19,15,8,11,18,16,7,3,7,3,1,6,1,0,6,65,2006,2011,500.0,328.0,-6.25046655,37.5500301
1.0,2,15,5,20,18,16,7,14,7,4,1,6,1,0,6,100,1999,2011,50.0,309.0,-5.44881745,38.50237367
0.0,6,6,3,5,5,16,11,3,9,2,2,6,2,1,2,250,1994,2013,1200.0,1359.0,-4.48002309,30.27610777
1.0,12,6,2,15,18,16,7,8,7,2,1,3,4,1,1,500,2008,2011,2000.0,1151.0,-6.2752192,31.05836794
0.0,17,7,8,14,18,16,7,5,7,4,1,3,4,2,33,1000,1995,2011,10.0,291.0,-7.25843909,38.7697974
1.0,12,15,8,11,9,16,7,4,11,5,2,7,4,0,1,1000,2010,2011,500.0,469.0,-6.84849923,37.03662883
0.0,12,15,1,3,17,9,7,3,7,3,1,8,1,0,4,400,2006,2011,1000.0,2024.0,-9.5709369,34.44000542
1.0,6,6,5,0,0,16,7,3,7,4,2,8,1,2,2,200,2000,2013,50.0,1421.0,-3.35621728,36.67891061
1.0,12,6,8,11,18,16,7,3,7,3,1,6,1,0,6,1,2010,2011,500.0,522.0,-6.91110499,37.56813466
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,50,1999,2013,10.0,1366.0,-3.21819582,37.13214427
1.0,0,4,6,3,18,16,7,3,7,4,1,8,1,0,1,700,1982,2011,25.0,1639.0,-7.92394524,35.53583943
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,20,2006,2013,5.0,1443.0,-3.2106401,37.25804103
0.0,2,6,1,3,18,16,7,0,7,2,1,8,1,0,5,80,2006,2011,1000.0,1705.0,-9.86203462,34.73080174
1.0,12,15,6,14,18,16,7,7,7,4,1,3,2,2,53,1,2006,2011,50.0,1087.7806311881188,-8.14252214,39.18165422
0.0,0,5,7,16,18,16,7,15,7,2,2,3,4,0,1,350,1998,2013,3000.0,404.0,-11.16906079,37.68783936
1.0,16,18,0,18,18,16,7,0,7,5,1,3,4,0,1,345,1990,2013,1000.0,1423.0,-4.65707934,34.51967202
0.0,12,6,1,16,18,16,9,15,11,3,2,7,4,0,5,420,1995,2013,100.0,983.0,-10.09212168,35.89404803
1.0,12,6,5,6,16,16,10,14,9,4,1,3,1,0,4,155,2008,2013,25.0,709.0,-3.46848615,37.53128306
1.0,12,15,6,3,17,3,8,3,10,2,1,6,2,0,4,51,2009,2011,5000.0,1884.0,-9.19942659,34.53735561
1.0,12,15,6,3,18,16,7,15,7,3,1,3,4,2,7,1000,2008,2011,3000.0,1265.0,-7.82564254,36.20314866
1.0,0,4,6,3,18,16,7,3,7,3,1,8,1,0,1,712,1984,2011,1000.0,1468.0,-7.757009599999999,35.56219321
1.0,6,6,0,0,0,16,7,3,7,5,2,8,1,0,2,150,1990,2013,500.0,1938.0,-3.21139447,36.64953256
0.0,12,6,3,15,18,16,7,4,7,4,1,3,4,0,3,1,2006,2011,25.0,1520.0,-7.50786592,31.04789481
1.0,6,6,5,0,0,16,7,3,7,5,2,8,6,2,2,150,1990,2013,500.0,1842.0,-3.25382877,36.64666038
1.0,17,6,6,3,17,18,8,3,10,3,1,6,1,1,4,150,1978,2011,500.0,1677.0,-9.0592842,34.68220996
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,150,2009,2011,500.0,1857.0,-9.14305408,34.77523608
1.0,12,15,8,14,18,16,4,7,4,4,2,6,1,0,2,12,2010,2011,50.0,103.0,-6.78201853,38.85847522
0.0,12,15,1,3,17,9,7,3,7,2,1,8,1,0,4,25,2000,2011,1000.0,2173.0,-9.59336407,34.60608768
0.0,21,21,8,1,18,16,7,7,2,4,1,3,1,0,3,40,2000,2013,100.0,54.0,-6.90998881,39.35039824
1.0,11,16,3,5,7,16,7,3,7,3,3,6,2,2,3,144,1985,2013,500.0,1016.0,-4.74185114,29.69121321
1.0,17,15,7,12,18,16,7,7,7,4,1,3,1,0,1,1,1978,2013,30.0,25.0,-10.40865021,39.97361033
1.0,12,15,0,18,18,16,8,0,10,3,1,3,4,0,1,214,2012,2013,500.0,1098.0,-4.23937774,34.25459553
1.0,13,15,8,14,1,0,8,6,4,4,1,6,1,0,1,20,2010,2011,50.0,167.0,-6.63330075,38.34094085
0.0,6,6,5,20,18,16,7,14,7,4,2,6,1,0,3,550,2010,2011,50.0,152.0,-5.13874592,38.86602913
1.0,1,6,6,11,18,16,12,15,7,3,3,7,4,0,4,200,1995,2011,1000.0,385.0,-9.02023746,36.86665573
1.0,12,15,4,9,18,16,12,4,7,4,1,7,4,2,6,150,2009,2012,50.0,1416.0,-1.35545426,34.34926753
1.0,1,6,6,11,18,16,7,3,7,3,2,6,1,1,4,100,1981,2011,500.0,323.0,-8.91092326,36.81927264
1.0,13,15,8,14,1,0,8,6,4,4,1,6,1,2,1,50,2005,2011,50.0,180.0,-6.63853376,38.34885623
1.0,19,15,0,18,18,16,8,14,10,4,1,3,2,1,1,325,2006,2013,25.0,1290.0,-4.459232599999999,34.59083849
1.0,12,15,8,14,1,16,8,6,10,4,1,6,1,0,1,40,2003,2011,20.0,276.0,-6.11621275,38.40846031
1.0,19,6,0,8,18,16,7,3,7,4,1,8,2,0,1,42,2012,2013,2.0,1244.0,-4.11903745,35.8299408
0.0,12,15,8,14,18,16,7,5,7,4,1,3,4,2,33,1,2005,2011,20.0,170.0,-7.19635493,38.90775937
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,0,2,150,1980,2013,30.0,974.0,-3.48934626,36.82208277
0.0,13,15,8,14,1,6,0,9,4,4,1,6,1,0,1,20,2003,2011,50.0,308.9142077857674,-6.45200534,38.89995333
1.0,12,15,3,5,5,16,11,3,9,3,1,6,2,1,2,370,2002,2013,250.0,1382.0,-4.25147584,30.18465136
1.0,12,15,1,3,17,2,7,3,7,2,1,8,1,0,4,15,2004,2011,4000.0,2102.0,-9.35027869,34.57454151
1.0,12,15,5,6,20,16,11,3,7,3,1,8,1,0,3,150,2010,2013,200.0,628.0,-4.50268504,37.9081247
1.0,12,10,3,5,5,16,11,3,9,3,1,6,1,0,2,350,2007,2013,250.0,1313.0,-4.48567884,29.88887552
1.0,12,15,7,12,18,16,7,14,7,4,1,3,2,0,1,500,2006,2013,50.0,455.05837625705175,-10.53819363,40.27798005
0.0,21,21,8,1,18,16,5,14,2,4,0,3,6,2,3,50,2000,2013,20.0,308.9142077857674,-6.85738362,39.32551789
1.0,12,15,2,15,18,16,7,4,7,2,1,3,4,0,1,550,1988,2013,3000.0,1189.0,-6.73389314,31.98985526
1.0,12,15,5,6,20,16,11,3,7,3,1,8,1,0,3,240,2010,2013,200.0,647.0,-4.50029259,37.91119412
1.0,12,6,3,5,7,16,9,3,7,3,1,6,2,0,3,200,2009,2013,600.0,822.0,-4.85117904,29.69482752
1.0,12,15,5,6,18,16,11,3,8,4,2,8,1,0,6,14,2008,2013,20.0,853.0,-3.35854514,37.30290507
1.0,12,6,8,14,18,16,7,7,7,4,1,6,1,2,2,50,2009,2011,50.0,308.9142077857674,-6.80648913,38.65776289
1.0,1,6,6,11,8,16,8,3,7,3,2,6,1,0,3,270,1998,2011,200.0,262.0,-7.86456131,36.89642664
1.0,12,15,8,20,18,16,7,9,7,2,2,7,6,2,1,278,1995,2011,1200.0,308.9142077857674,-6.07622929,37.16789282
1.0,12,15,0,0,18,16,7,3,7,4,3,6,1,0,30,250,1994,2013,10.0,1535.0,-3.57848683,35.62083387
1.0,0,4,6,3,18,16,7,3,7,3,0,8,1,2,1,400,1983,2011,1000.0,1415.0,-7.79323415,35.58874529
1.0,12,15,3,5,7,16,9,3,7,3,1,6,2,1,3,170,2006,2013,200.0,1082.0,-4.71099714,29.6763756
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,40,2007,2013,5.0,990.0,-3.31504415,37.29139893
1.0,12,6,3,5,7,16,9,3,7,3,1,6,2,1,3,450,2008,2013,600.0,974.0,-4.806520099999998,29.73348861
0.0,17,15,7,16,18,16,7,15,7,2,1,3,4,2,1,1,1999,2013,4000.0,547.0,-11.46526066,36.97873797
1.0,12,15,6,3,17,13,7,3,7,2,1,8,1,0,4,35,2010,2011,2500.0,1527.0,-8.9155962,34.72891449
1.0,12,6,2,15,18,16,7,3,7,2,1,8,1,2,1,711,2011,2011,5000.0,908.0,-7.41790808,31.364050800000005
1.0,12,15,5,6,20,16,11,3,7,2,1,6,1,1,3,150,2012,2013,5000.0,490.0,-4.29963002,38.05140805
1.0,1,16,8,11,18,16,7,15,7,3,1,7,4,0,6,1,1984,2011,200.0,367.0,-6.30579454,37.46527973
0.0,12,15,6,3,17,16,7,12,7,5,1,1,4,0,4,20,2008,2011,500.0,1518.0,-8.86400491,35.06105109
1.0,0,4,6,3,18,16,7,3,7,2,0,8,1,2,1,1,1993,2011,3000.0,968.0,-7.67114129,35.42764505
1.0,12,15,8,14,18,16,11,7,4,4,1,6,1,0,2,1,2009,2011,50.0,83.0,-6.73552977,38.8606498
1.0,12,15,8,11,18,16,7,6,7,4,1,3,1,0,5,200,2008,2011,50.0,503.0,-6.77213749,37.75398292
1.0,6,6,6,3,17,10,7,3,7,3,2,8,1,0,4,54,2002,2011,500.0,1787.0,-9.14281624,34.68034598
1.0,12,15,3,5,7,16,3,3,3,3,3,5,1,0,3,180,2003,2013,300.0,1027.0,-4.71793336,29.66902231
1.0,12,6,7,16,18,16,7,4,7,3,0,7,4,2,2,600,2012,2013,1500.0,1033.0,-10.52840411,35.34048242
2.0,21,21,0,18,21,16,7,0,7,5,2,7,4,0,2,1,1980,2013,1000.0,1654.0,-5.10518396,34.97300574
0.0,6,7,7,7,18,16,8,3,10,4,1,6,1,0,23,1,2010,2013,30.0,109.0,-10.3286707,39.30352526
1.0,12,15,6,3,18,16,7,3,7,2,1,8,1,0,1,70,2004,2011,1000.0,1747.0,-8.10479284,35.45518108
1.0,12,15,0,18,18,16,7,14,7,4,1,3,2,0,3,812,2003,2013,50.0,847.0,-5.86073956,35.06965261
1.0,12,15,6,3,18,16,7,15,7,2,1,3,4,0,1,700,2008,2011,2200.0,1694.0,-7.98417344,35.36797263
1.0,12,15,0,8,18,16,7,14,7,4,2,3,1,0,2,286,2004,2013,20.0,1585.0,-4.43760403,35.55084369
1.0,19,15,0,18,18,16,8,14,10,4,1,3,2,2,1,341,2006,2013,25.0,1338.0,-4.44439221,34.56829721
1.0,12,15,8,11,9,16,7,15,7,3,1,7,4,0,1,300,2004,2011,500.0,452.0,-6.87712456,37.09009061
0.0,6,6,1,3,18,16,7,3,7,3,1,6,1,0,5,80,2005,2011,500.0,1367.0,-10.12669678,34.68316055
1.0,13,15,8,14,1,0,8,6,4,4,1,6,1,0,1,30,2010,2011,50.0,172.0,-6.63685009,38.3642219
1.0,17,15,7,12,18,16,7,14,7,4,1,3,2,0,1,400,1985,2013,50.0,455.05837625705175,-10.1804711,40.01038559
1.0,0,4,6,3,18,16,7,3,7,2,1,6,1,0,7,400,1984,2011,2000.0,1420.0,-7.52285239,36.10873264
0.0,15,17,7,16,18,16,7,15,7,2,1,3,4,0,1,1,2007,2013,2000.0,378.0,-11.44311063,37.36415202
1.0,12,15,5,0,15,16,10,3,9,4,2,6,2,0,7,120,2003,2013,10.0,1129.0,-3.36728658,36.93104314
1.0,1,6,6,11,8,16,10,3,7,3,2,6,1,0,3,340,1996,2011,400.0,307.0,-7.88255709,36.87688111
1.0,12,6,5,0,0,16,7,14,7,4,1,3,2,0,2,100,2010,2013,30.0,1533.0,-3.31187963,36.56945407
1.0,12,15,3,15,18,16,2,3,1,4,0,6,1,2,4,1250,1995,2013,10.0,1795.0,-7.962164599999999,31.59945794
0.0,12,6,6,3,17,16,7,3,7,3,1,8,2,2,4,250,2001,2011,200.0,1768.0,-9.10619925,35.00182201
0.0,12,15,5,20,18,16,7,14,7,4,1,6,2,2,6,2000,1970,2011,50.0,486.0,-5.44992189,38.26959123
1.0,12,15,7,16,13,16,7,3,7,3,1,8,1,2,3,60,1998,2013,2000.0,1160.0,-11.30474994,35.06631431
1.0,6,6,3,5,5,16,11,3,9,2,1,6,1,0,2,459,2002,2013,1200.0,1269.0,-4.5193596,30.26469493
0.0,12,15,0,18,18,16,7,14,7,4,2,3,2,0,3,2000,2011,2013,25.0,1275.0,-5.75333771,34.82633102
2.0,6,10,5,6,20,16,11,14,11,4,1,3,1,0,3,210,2012,2013,25.0,629.0,-4.1834388,37.56151523
1.0,6,6,5,0,0,14,7,3,7,4,2,8,1,2,2,150,2009,2013,20.0,978.0,-3.49635856,36.8206434
1.0,6,6,5,20,18,16,7,3,7,3,1,8,1,0,1,1,1972,2011,2500.0,1284.0,-4.8669773,38.33470964
1.0,17,6,6,3,17,18,8,3,10,3,1,6,1,0,4,75,1978,2011,500.0,1667.0,-9.05252996,34.65103967
1.0,12,15,6,3,17,13,7,3,7,2,1,8,1,0,4,250,2010,2011,2500.0,1563.0,-8.91222422,34.7417335
1.0,12,6,3,5,5,16,11,3,9,3,1,6,1,0,2,950,1980,2013,750.0,1292.0,-4.71572083,30.04458602
1.0,12,15,0,0,18,16,7,3,7,4,3,6,1,0,30,2000,1994,2013,10.0,1418.0,-3.43790154,35.67179008
1.0,16,18,2,15,18,16,7,4,7,5,1,3,4,0,1,600,1990,2013,2000.0,1236.0,-6.33181391,31.25125893
2.0,21,21,0,18,21,16,7,7,7,4,2,3,1,0,2,450,2000,2013,50.0,1456.0,-5.1878693,34.71061776
1.0,12,15,0,0,18,16,12,4,7,4,1,7,4,0,30,150,2011,2013,10.0,1290.0,-3.47015749,35.73576835
1.0,12,15,5,6,20,16,11,3,9,3,2,6,1,0,3,120,2004,2013,500.0,1638.0,-4.25667662,37.89271784
0.0,12,14,7,12,18,16,7,3,7,4,2,8,1,2,33,1200,1997,2013,20.0,603.0,-10.86885138,39.27308079
1.0,12,6,5,20,18,8,7,3,7,3,2,8,1,0,8,1,1971,2011,1000.0,1102.2577417818009,-4.85825345,38.79897768
1.0,2,15,5,20,18,16,7,14,7,4,1,6,1,0,6,100,1977,2011,50.0,571.0,-5.49269729,38.11665643
1.0,0,5,7,16,18,16,7,3,7,3,3,6,1,0,5,220,1982,2013,200.0,808.0,-10.6944124,36.04863672
1.0,5,0,5,6,18,16,10,3,9,1,1,8,1,1,5,35,1995,2013,300.0,1459.0,-3.20949248,37.20853666
0.0,15,15,7,16,18,16,9,15,11,3,1,7,4,0,5,230,2007,2013,500.0,729.0,-11.17914509,36.32795353
1.0,12,6,5,6,16,16,10,3,9,4,1,6,1,0,4,50,2007,2013,5.0,1088.0,-3.2835014,37.2719376
1.0,12,15,6,3,17,10,8,3,10,3,1,8,1,0,4,200,2009,2011,500.0,1831.0,-9.16815933,34.80202802
1.0,0,5,1,16,13,16,7,3,7,3,2,8,1,1,3,69,1992,2013,500.0,471.0,-11.10489271,34.64146503
0.0,12,15,7,12,18,16,7,3,7,4,2,8,6,2,33,400,1988,2013,10.0,472.0,-10.79935762,39.40430070000001
0.0,12,15,1,3,18,16,7,3,7,3,1,8,1,0,5,75,2001,2011,200.0,1756.0,-9.78258805,34.59239942
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,0,5,25,1999,2013,5.0,1113.0,-3.26665905,37.23991424
1.0,12,6,6,11,18,16,12,8,7,3,1,7,4,0,4,1,2010,2011,1000.0,291.0,-8.93234798,36.16484578
0.0,17,15,7,16,18,16,7,15,7,2,1,3,4,0,1,1,1999,2013,3000.0,508.0,-11.47286211,36.98825907
1.0,12,6,6,11,8,16,12,15,7,5,2,7,4,0,3,700,2005,2011,500.0,292.0,-8.53969177,36.02354798
1.0,12,15,3,5,5,16,11,3,4,3,2,6,1,1,2,450,1999,2013,750.0,1089.0,-4.61755358,29.87002662
1.0,12,15,0,18,18,16,9,0,11,4,1,3,4,0,4,1,2005,2013,10.0,1465.0,-4.70668639,34.70779532
1.0,2,6,6,3,17,16,7,3,7,2,1,8,1,0,3,15,2007,2011,1500.0,2193.0,-9.18941728,34.43837252
1.0,5,0,5,6,18,16,10,3,9,4,1,8,1,2,5,1,1999,2013,5.0,946.0,-3.34202452,37.14170226
0.0,6,6,3,5,5,16,11,9,7,5,1,8,6,0,2,120,1991,2013,500.0,1500.0,-4.40354675,30.19428793
1.0,12,6,5,6,16,16,7,3,7,3,1,8,1,0,4,60,2008,2013,500.0,1306.0,-3.24131135,37.31770004
0.0,0,4,1,3,18,16,7,3,7,2,1,8,1,0,5,153,1994,2011,3000.0,1989.0,-9.72026575,34.75641663
1.0,13,15,0,0,18,16,7,3,7,4,1,6,1,0,30,100,2002,2013,5.0,1473.0,-3.35359108,35.55698434
1.0,12,15,0,8,18,16,7,14,7,4,1,3,0,0,4,100,2009,2013,100.0,1332.0,-4.03758782,36.67051482
